exec_entity_id,type,json_value,string_value
1320284,industry_tags,"[""Investment Banking"",""Corporate Banking"",""Traditional Asset Management"",""Wealth Management""]",
1320284,scale,,Very Large Cap
1320284,sectors,"[""Financial Services""]",
1320284,sub_sectors,"[""Asset and Wealth Management"",""Banking""]",
1309731,hq_address,,United Kingdom
1309731,hq_address,,United Kingdom
1309731,industry_tags,"[""Consulting"",""Public Sector and Education Software"",""Payroll and Benefits Services"",""Talent Management"",""Employee Engagement and Wellbeing"",""Other BPO"",""Staffing and Recruitment""]",
1309731,scale,,Very Large Cap
1309731,sectors,"[""Business Services"",""Technology & Telecoms""]",
1309731,sub_sectors,"[""Professional Services and BPO"",""Software"",""Human Capital Management Services""]",
1308227,hq_address,,United Kingdom
1308227,hq_address,,United Kingdom
1308227,industry_tags,"[""Consulting"",""Public Sector and Education Software"",""Payroll and Benefits Services"",""Talent Management"",""Employee Engagement and Wellbeing"",""Other BPO"",""Staffing and Recruitment""]",
1308227,scale,,Very Large Cap
1308227,sectors,"[""Business Services"",""Technology & Telecoms""]",
1308227,sub_sectors,"[""Professional Services and BPO"",""Software"",""Human Capital Management Services""]",
1308229,hq_address,,United Kingdom
1308229,hq_address,,United Kingdom
1308229,industry_tags,"[""Consulting"",""Public Sector and Education Software"",""Payroll and Benefits Services"",""Talent Management"",""Employee Engagement and Wellbeing"",""Other BPO"",""Staffing and Recruitment""]",
1308229,scale,,Very Large Cap
1308229,sectors,"[""Business Services"",""Technology & Telecoms""]",
1308229,sub_sectors,"[""Professional Services and BPO"",""Software"",""Human Capital Management Services""]",
1152151,hq_address,,Germany
1152151,industry_tags,"[""Retail Banking"",""Corporate Banking"",""Investment Banking"",""Wealth Management""]",
1152151,scale,,Mid Cap
1152151,sectors,"[""Financial Services""]",
1152151,sub_sectors,"[""Banking"",""Asset and Wealth Management""]",
1188354,hq_address,,United Kingdom
1188354,industry_tags,"[""Wealth Management"",""Accounting Services""]",
1188354,scale,,Large Cap
1188354,sectors,"[""Business Services"",""Financial Services""]",
1188354,sub_sectors,"[""Professional Services and BPO"",""Asset and Wealth Management""]",
1465911,hq_address,,United States
1465911,hq_address,,United States
1465911,industry_tags,"[""Investment Banking"",""Fund Administration""]",
1465911,scale,,Very Large Cap
1465911,sectors,"[""Business Services"",""Financial Services""]",
1465911,sub_sectors,"[""Professional Services and BPO"",""Banking""]",
3789723,hq_address,,Germany
3789723,hq_address,,Germany
3789723,industry_tags,"[""Flavours, Fragrances and Ingredients""]",
3789723,scale,,Very Large Cap
3789723,sectors,"[""Industrials & Materials""]",
3789723,sub_sectors,"[""Chemicals and Materials""]",
1323968,hq_address,,Spain
1323968,hq_address,,Spain
1323968,hq_address,,Spain
1323968,industry_tags,"[""Financial Services Software""]",
1323968,scale,,Very Large Cap
1323968,sectors,"[""Technology & Telecoms""]",
1323968,sub_sectors,"[""Software""]",
1465609,hq_address,,United States
1465609,scale,,TBC
945818,hq_address,,United Kingdom
945818,hq_address,,United Kingdom
945818,industry_tags,"[""Department Stores""]",
945818,scale,,Mid Cap
945818,sectors,"[""Consumer, Retail & Leisure""]",
945818,sub_sectors,"[""Retail""]",
1443663,hq_address,,United States
1443663,hq_address,,United States
1443663,industry_tags,"[""Beauty and Skincare"",""Homecare"",""Hygiene and Personal Care"",""OTC Healthcare Products""]",
1443663,scale,,Very Large Cap
1443663,sectors,"[""Consumer, Retail & Leisure"",""Healthcare & Pharmaceuticals""]",
1443663,sub_sectors,"[""FMCG"",""Pharmaceuticals, Biotech and Pharma Services""]",
1466029,scale,,TBC
3429193,hq_address,,Luxembourg
3429193,hq_address,,Luxembourg
3429193,industry_tags,"[""Fund Administration""]",
3429193,scale,,Large Cap
3429193,sectors,"[""Business Services""]",
3429193,sub_sectors,"[""Professional Services and BPO""]",
1143864,hq_address,,United Kingdom
1143864,industry_tags,"[""Healthcare Data and Analytics""]",
1143864,scale,,Very Large Cap
1143864,sectors,"[""Business Services""]",
1143864,sub_sectors,"[""Data & Information Services""]",
1436785,scale,,Small Cap
947204,hq_address,,Germany
947204,industry_tags,"[""Consumer Marketplaces"",""TV Content"",""TV Production"",""Social Media and Digital Content""]",
947204,scale,,Very Large Cap
947204,sectors,"[""Media & Entertainment""]",
947204,sub_sectors,"[""Content Production"",""B2C Content""]",
1459793,scale,,TBC
1368641,industry_tags,"[""Legal and Professional Services Software"",""Business Productivity Software""]",
1368641,scale,,Mid Cap
1368641,sectors,"[""Technology & Telecoms""]",
1368641,sub_sectors,"[""Software""]",
1439017,hq_address,,Sweden
1439017,industry_tags,"[""Heavy Machinery and Construction Equipment""]",
1439017,scale,,Very Large Cap
1439017,sectors,"[""Industrials & Materials""]",
1439017,sub_sectors,"[""Capital Equipment""]",
1467871,hq_address,,Germany
1467871,industry_tags,"[""Industrial Chemicals"",""Speciality Chemicals and Gasses"",""Agri-Business"",""Nutraceuticals"",""Textiles"",""Semiconductors""]",
1467871,scale,,Very Large Cap
1467871,sectors,"[""Industrials & Materials"",""Healthcare & Pharmaceuticals"",""Technology & Telecoms""]",
1467871,sub_sectors,"[""Chemicals and Materials"",""IT Hardware""]",
1457879,hq_address,,United Kingdom
1457879,hq_address,,United Kingdom
1457879,industry_tags,"[""Managed Services""]",
1457879,scale,,Mid Cap
1457879,sectors,"[""Technology & Telecoms""]",
1457879,sub_sectors,"[""IT Services""]",
1448265,hq_address,,France
1448265,industry_tags,"[""Investment Banking"",""Fund Administration""]",
1448265,scale,,Very Large Cap
1448265,sectors,"[""Business Services"",""Financial Services""]",
1448265,sub_sectors,"[""Professional Services and BPO"",""Banking""]",
1467493,hq_address,,Canada
1467493,industry_tags,"[""Flavours, Fragrances and Ingredients""]",
1467493,scale,,Small Cap
1467493,sectors,"[""Industrials & Materials""]",
1467493,sub_sectors,"[""Chemicals and Materials""]",
1449889,hq_address,,United States
1449889,hq_address,,United States
1449889,industry_tags,"[""Traditional Asset Management"",""Investment Banking"",""Corporate Banking"",""Fund Administration"",""Financial Services Software""]",
1449889,scale,,Very Large Cap
1449889,sectors,"[""Technology & Telecoms"",""Financial Services"",""Business Services""]",
1449889,sub_sectors,"[""Banking"",""Professional Services and BPO"",""Software"",""Asset and Wealth Management""]",
1315136,hq_address,,United States
1315136,industry_tags,"[""Public Sector and Education Software"",""ERP, HCM, Accounting, and Tax Software"",""Legal and Professional Services Software""]",
1315136,scale,,Very Large Cap
1315136,sectors,"[""Technology & Telecoms""]",
1315136,sub_sectors,"[""Software""]",
1438251,scale,,Mid Cap
1443847,hq_address,,United States
1443847,hq_address,,United States
1443847,industry_tags,"[""Beauty and Skincare"",""Homecare"",""Hygiene and Personal Care"",""OTC Healthcare Products""]",
1443847,scale,,Very Large Cap
1443847,sectors,"[""Consumer, Retail & Leisure"",""Healthcare & Pharmaceuticals""]",
1443847,sub_sectors,"[""FMCG"",""Pharmaceuticals, Biotech and Pharma Services""]",
1335022,industry_tags,"[""Health Clubs and Gyms""]",
1335022,scale,,Mid Cap
1335022,sectors,"[""Consumer, Retail & Leisure""]",
1335022,sub_sectors,"[""Leisure and Hospitality""]",
1335170,hq_address,,United Kingdom
1335170,industry_tags,"[""Health Clubs and Gyms""]",
1335170,scale,,Large Cap
1335170,sectors,"[""Consumer, Retail & Leisure""]",
1335170,sub_sectors,"[""Leisure and Hospitality""]",
1267184,hq_address,,
1267184,industry_tags,"[""Health Clubs and Gyms""]",
1267184,scale,,Large Cap
1267184,sectors,"[""Consumer, Retail & Leisure""]",
1267184,sub_sectors,"[""Leisure and Hospitality""]",
1133084,hq_address,,United Kingdom
1133084,industry_tags,"[""Accounting Services"",""Payroll and Benefits Services""]",
1133084,scale,,Large Cap
1133084,sectors,"[""Business Services""]",
1133084,sub_sectors,"[""Professional Services and BPO"",""Human Capital Management Services""]",
1176183,hq_address,,Ireland
1176183,industry_tags,"[""Managed Services"",""IoT Devices and Robotics"",""Testing and Regulatory Compliance"",""Assurance \/ Control"",""Consulting"",""Healthcare Data and Analytics"",""Application Development""]",
1281845,sectors,"[""Business Services""]",
1281845,sub_sectors,"[""Data & Information Services""]",
1459801,hq_address,,United Kingdom
1459801,industry_tags,"[""Marine Services""]",
1459801,scale,,Large Cap
1459801,sectors,"[""Business Services""]",
1459801,sub_sectors,"[""Transportation and Freight Services""]",
1228410,hq_address,,Norway
1228410,industry_tags,"[""Managed Services"",""Testing and Regulatory Compliance"",""Supply Chain & Transportation Software"",""Assurance \/ Control"",""Certification"",""Inspection"",""Regtech, GRC, and EHS Software""]",
1228410,scale,,Very Large Cap
1228410,sectors,"[""Technology & Telecoms"",""Business Services""]",
1228410,sub_sectors,"[""Software"",""TIC & Compliance"",""IT Services""]",
1060631,industry_tags,"[""Insurance Distribution"",""Retail and Leisure Software""]",
1060631,scale,,Mid Cap
1060631,sectors,"[""Financial Services"",""Technology & Telecoms""]",
1060631,sub_sectors,"[""Insurance"",""Software""]",
1151033,hq_address,,Swaziland
1151033,industry_tags,"[""Property and Casualty Insurance""]",
1151033,scale,,Very Large Cap
1151033,sectors,"[""Financial Services""]",
1151033,sub_sectors,"[""Insurance""]",
1228450,hq_address,,Sweden
1228450,industry_tags,"[""Retail Banking"",""SME Banking and Lending""]",
1228450,scale,,Very Large Cap
1228450,sectors,"[""Financial Services""]",
1228450,sub_sectors,"[""Banking""]",
1169761,hq_address,,Czech Republic
1169761,industry_tags,"[""Property and Casualty Insurance""]",
1169761,scale,,Very Large Cap
1169761,sectors,"[""Financial Services""]",
1169761,sub_sectors,"[""Insurance""]",
1140222,industry_tags,"[""Property and Casualty Insurance"",""Life Insurance""]",
1140222,scale,,Very Large Cap
1140222,sectors,"[""Financial Services""]",
1140222,sub_sectors,"[""Insurance""]",
1108489,industry_tags,"[""Property and Casualty Insurance"",""Consumer Marketplaces""]",
1108489,scale,,Large Cap
1108489,sectors,"[""Financial Services""]",
1108489,sub_sectors,"[""Insurance""]",
1198280,industry_tags,"[""Property and Casualty Insurance""]",
1198280,scale,,Very Large Cap
1198280,sectors,"[""Financial Services""]",
1198280,sub_sectors,"[""Insurance""]",
1140170,hq_address,,Australia
1140170,industry_tags,"[""Property and Casualty Insurance""]",
1140170,scale,,Very Large Cap
1140170,sectors,"[""Financial Services""]",
1140170,sub_sectors,"[""Insurance""]",
1149679,hq_address,,Italy
1149679,hq_address,,Italy
1149679,industry_tags,"[""Property and Casualty Insurance"",""Life Insurance""]",
1149679,scale,,Very Large Cap
1149679,sectors,"[""Financial Services""]",
1149679,sub_sectors,"[""Insurance""]",
1228416,hq_address,,Norway
1228416,industry_tags,"[""Managed Services"",""Testing and Regulatory Compliance"",""Supply Chain & Transportation Software"",""Assurance \/ Control"",""Certification"",""Inspection"",""Regtech, GRC, and EHS Software""]",
1228416,scale,,Very Large Cap
1228416,sectors,"[""Technology & Telecoms"",""Business Services""]",
1228416,sub_sectors,"[""Software"",""TIC & Compliance"",""IT Services""]",
1036033,hq_address,,France
1036033,hq_address,,France
1036033,industry_tags,"[""Property and Casualty Insurance"",""Medical and Health Insurance""]",
1036033,scale,,Very Large Cap
1036033,sectors,"[""Financial Services""]",
1036033,sub_sectors,"[""Insurance""]",
1198278,industry_tags,"[""Property and Casualty Insurance""]",
1198278,scale,,Very Large Cap
1198278,sectors,"[""Financial Services""]",
1198278,sub_sectors,"[""Insurance""]",
1149837,hq_address,,Netherlands
1149837,hq_address,,Netherlands
1149837,industry_tags,"[""Property and Casualty Insurance"",""Life Insurance""]",
1149837,scale,,Very Large Cap
1149837,sectors,"[""Financial Services""]",
1149837,sub_sectors,"[""Insurance""]",
1068624,hq_address,,
1068624,scale,,TBC
1149707,hq_address,,Switzerland
1149707,industry_tags,"[""Property and Casualty Insurance""]",
1149707,scale,,Very Large Cap
1149707,sectors,"[""Financial Services""]",
1149707,sub_sectors,"[""Insurance""]",
1117122,industry_tags,"[""Semiconductors""]",
1117122,scale,,Very Large Cap
1117122,sectors,"[""Technology & Telecoms""]",
1117122,sub_sectors,"[""IT Hardware""]",
1036100,hq_address,,France
1036100,hq_address,,France
1036100,industry_tags,"[""Consumer Marketplaces"",""B2C Real Estate Services""]",
1036100,scale,,Large Cap
1036100,sectors,"[""Consumer, Retail & Leisure""]",
1036100,sub_sectors,"[""Consumer Services""]",
1149675,hq_address,,France
1149675,hq_address,,France
1149675,industry_tags,"[""Property and Casualty Insurance"",""Medical and Health Insurance""]",
1149675,scale,,Very Large Cap
1149675,sectors,"[""Financial Services""]",
1149675,sub_sectors,"[""Insurance""]",
1228568,industry_tags,"[""Property and Casualty Insurance""]",
1228568,scale,,Very Large Cap
1228568,sectors,"[""Financial Services""]",
1228568,sub_sectors,"[""Insurance""]",
1228802,hq_address,,Switzerland
1228802,industry_tags,"[""Property and Casualty Insurance""]",
1228802,scale,,Very Large Cap
1228802,sectors,"[""Financial Services""]",
1228802,sub_sectors,"[""Insurance""]",
1228478,hq_address,,France
1228478,hq_address,,France
1228478,industry_tags,"[""Property and Casualty Insurance"",""Medical and Health Insurance""]",
1176183,scale,,Very Large Cap
1176183,sectors,"[""Business Services"",""Technology & Telecoms""]",
1176183,sub_sectors,"[""TIC & Compliance"",""Data & Information Services"",""Professional Services and BPO"",""IT Hardware"",""IT Services""]",
1113175,hq_address,,United States
1113175,hq_address,,United States
1113175,industry_tags,"[""Financial Services Software"",""ERP, HCM, Accounting, and Tax Software"",""Marketing and Content Management Software"",""Tech & IT Infrastructure Software"",""Utilities and Telecoms Software"",""Regtech, GRC, and EHS Software"",""Managed Services"",""IoT Devices and Robotics"",""Database, Data Management, and Analytics Software"",""Enterprise Automation Software"",""Business Productivity Software"",""CRM and Customer Experience (CX) Software"",""IT Hardware Components"",""IT Hardware OEMs"",""Legal and Professional Services Software"",""Systems Integrators"",""Application Development""]",
1113175,scale,,Very Large Cap
1113175,sectors,"[""Technology & Telecoms""]",
1113175,sub_sectors,"[""Software"",""IT Hardware"",""IT Services""]",
1074422,hq_address,,United States
1074422,industry_tags,"[""Marketing and Content Management Software""]",
1074422,scale,,Mid Cap
1074422,sectors,"[""Technology & Telecoms""]",
1074422,sub_sectors,"[""Software""]",
1067168,hq_address,,Germany
1067168,industry_tags,"[""Industrial and Built Environment Software"",""Enterprise Automation Software"",""Database, Data Management, and Analytics Software""]",
1067168,scale,,Large Cap
1067168,sectors,"[""Technology & Telecoms""]",
1067168,sub_sectors,"[""Software""]",
1107252,hq_address,,United States
1107252,hq_address,,United States
1107252,industry_tags,"[""Financial Services Software"",""ERP, HCM, Accounting, and Tax Software"",""Marketing and Content Management Software"",""Tech & IT Infrastructure Software"",""Utilities and Telecoms Software"",""Regtech, GRC, and EHS Software"",""Managed Services"",""IoT Devices and Robotics"",""Database, Data Management, and Analytics Software"",""Enterprise Automation Software"",""Business Productivity Software"",""CRM and Customer Experience (CX) Software"",""IT Hardware Components"",""IT Hardware OEMs"",""Legal and Professional Services Software"",""Systems Integrators"",""Application Development""]",
